Snapshot,RepoName,Message,CommitAt,URL,Modified_markdowns
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor clear-branches with better error handling https://chat.openai.com/share/8a7c43db-2fcf-4876-b20e-deea2caef09b,2023-08-30T14:40:57.000+02:00,https://github.com/tisztamo/Junior/commit/e4cb7efdd6fde19e8e2fa0c253f985d690317213,"['prompt/ask_for_missing_files.md', 'prompt/format/shell.md', 'prompt/history/2023/08/30/14:36_Refactor clear-branches with simple-git/prompt.md', 'prompt/history/2023/08/30/14:40_Refactor clear-branches with better error handling/prompt.md', 'prompt/system.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Update docs/open_jobs.md with project details https://chat.openai.com/share/8fc1705b-89fe-4582-8576-2d6b9c831b3f,2023-08-29T15:01:23.000+02:00,https://github.com/tisztamo/Junior/commit/f844aad4f267f749cf65afb618f188a4263d575e,"['docs/open_jobs.md', 'prompt/history/2023/08/29/14:57_Update docs/open_jobs.md with project details/change.sh', 'prompt/history/2023/08/29/14:57_Update docs/open_jobs.md with project details/prompt.md', 'prompt/history/2023/08/29/14:57_Update docs/open_jobs.md with project details/prompt.yaml']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement beta CLI flag with /config endpoint https://chat.openai.com/share/526ea598-c505-40e5-9841-8370a3aea0b8,2023-08-24T10:40:15.000+02:00,https://github.com/tisztamo/Junior/commit/954f1485bdb5114814312c605355156930f88d72,['prompt/history/2023/08/24/10:39_Implement beta CLI flag with /config endpoint/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix throttling and handle last input event https://chat.openai.com/share/14aa529e-6571-4b97-aaa4-58eaddd0bd31,2023-08-23T14:36:36.000+02:00,https://github.com/tisztamo/Junior/commit/31d303cb5df77a55ee962453b78d407f584c5b3a,['prompt/history/2023/08/23/14:36_Fix throttling and handle last input event/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Move script from sidebar to index.html https://chat.openai.com/share/b64caf9f-63c7-4e82-a830-0f7e73d33879,2023-08-21T21:54:27.000+02:00,https://github.com/tisztamo/Junior/commit/df23f0605d281e684d7fe626d7a94409f9d3078b,['prompt/history/2023/08/21/21:52_Move script from sidebar to index.html/prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Factor out state-clearing to clearState.js https://chat.openai.com/share/dc26cdb2-75c5-41c1-9570-b19dcfe7285e,2023-08-17T11:29:22.000+02:00,https://github.com/tisztamo/Junior/commit/558da1a93aea1d0630f69cba9087ac695918c7a8,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Increase font of task list input and label https://chat.openai.com/share/73c09df6-e267-4a94-b463-a1742a76e17c,2023-08-10T17:23:30.000+02:00,https://github.com/tisztamo/Junior/commit/7526b58beaefbc99cf97292c401daa94b1445a97,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,"Refactor copyDefaults, use fs instead of exec https://chat.openai.com/share/8fd6624a-c4dc-4d71-898a-e1114fb2406e",2023-08-10T16:53:08.000+02:00,https://github.com/tisztamo/Junior/commit/6476d4bbe35ab4a28077b8d18566f12ab71c6ed3,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix junior-init to correctly locate prompt files https://chat.openai.com/share/77f9e025-457a-46f6-bc8a-db650c46dc78,2023-08-10T16:18:41.000+02:00,https://github.com/tisztamo/Junior/commit/1cd4d5a4ebaf3a86eeccd65ab6710deb383b33e0,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,"Create prompt/defaults dir, copy files on init https://chat.openai.com/share/abf27eaa-878b-42f9-bf08-de2a5105e3fd",2023-08-10T16:11:32.000+02:00,https://github.com/tisztamo/Junior/commit/68075da833a32e67d20375492295776fb2a173e0,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Respond with 500 status on file or directory reading error https://chat.openai.com/share/c13fdeff-cf09-47bf-a544-2362d2d0cecb,2023-08-10T15:33:36.000+02:00,https://github.com/tisztamo/Junior/commit/a939620df115ed0e0b22eacc6e70caaa40e03409,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix error handling in generateHandler and frontend https://chat.openai.com/share/f61c14b2-f366-4761-85c1-02818547c742,2023-08-10T15:19:12.000+02:00,https://github.com/tisztamo/Junior/commit/9d96e6bac9e5ae54a17ff3c59da1b7dab9eca956,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Add console.warn to log the error https://chat.openai.com/share/e96d3ef0-a37a-40ca-8027-0c76ccfe14b7,2023-08-10T15:04:03.000+02:00,https://github.com/tisztamo/Junior/commit/a7f65134adb306098dfa8df9ce5f1f9477cdfd89,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Catch errors and put in error field https://chat.openai.com/share/3d026a11-d69a-463e-a58b-c12280d7d6f4,2023-08-10T15:01:24.000+02:00,https://github.com/tisztamo/Junior/commit/53ab30f36df7d33f3fdefb1027368d5244c1ee8f,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,"Remove try-catch, allow errors out in processFile https://chat.openai.com/share/d358a7dd-f17c-4650-a5f5-c54a64d429b0",2023-08-10T14:57:25.000+02:00,https://github.com/tisztamo/Junior/commit/93ea016267585ec344a097d4ac2ddc29361c1c5f,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Remove try-catch block in readAttention.js https://chat.openai.com/share/cda07111-7353-496d-b5b6-d15d2b1f6a85,2023-08-10T14:54:00.000+02:00,https://github.com/tisztamo/Junior/commit/3a72c9cd84137dcdeb157757c3dfa8dd2cc88326,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,"Fix sharp resize, ico conversion error, and call updateLogo https://chat.openai.com/share/9d4f1d2c-ce0b-4931-a017-e6f102a66f86",2023-08-10T14:13:09.000+02:00,https://github.com/tisztamo/Junior/commit/efafc63e82321e51d6d25dd2ce17af034cbf6482,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,"Move handleExecuteChange to service dir, update imports https://chat.openai.com/share/679fd505-93a8-46b6-8f34-39e32149e6ba",2023-08-10T13:52:50.000+02:00,https://github.com/tisztamo/Junior/commit/0feb157433a05d9bb03733917afc01628bf20d14,"['prompt.md', 'prompt/task/refactor/move_files.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,"Add [G] to button label, remove console.logs https://chat.openai.com/share/16af26af-5f17-47e2-99d0-59967ca92ac9",2023-08-10T13:15:53.000+02:00,https://github.com/tisztamo/Junior/commit/b5578a233117093be6b1faa1334ec644416af32f,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor code to make inputAvailable a const https://chat.openai.com/share/cb1912ce-7535-4732-b282-7b1dd8660be6,2023-08-10T12:00:16.000+02:00,https://github.com/tisztamo/Junior/commit/735ae381e1de7d8c9d8126b6b64b67aa29e02c6a,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Pass arguments from npm run clear-branches https://chat.openai.com/share/849b51cd-08ed-4f0b-be0f-e45700973ede,2023-08-10T11:32:48.000+02:00,https://github.com/tisztamo/Junior/commit/b37e663966bfc181df234b3dedbee6195cdc4117,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix error in clearBranches.js by filtering empty branches https://chat.openai.com/share/d93b7c90-b034-4c66-82a6-713e76ec26f0,2023-08-10T11:05:45.000+02:00,https://github.com/tisztamo/Junior/commit/3e2acb9b0871bf7a927cd28cef3b36b55c55f9d1,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix module import path in clearBranchesCommand.js https://chat.openai.com/share/90692f3c-dc88-4ca1-81d5-5d557a4c4ea6,2023-08-10T11:00:44.000+02:00,https://github.com/tisztamo/Junior/commit/3c29d21306e7867f9148d6b5658b6ac1cdf8e2d6,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,"Move clearBranchesCommand.js, update import, delete deleteBranchesCommand.js https://chat.openai.com/share/65ee35ed-921b-47b9-a7be-ef79a7a194ef",2023-08-10T10:58:29.000+02:00,https://github.com/tisztamo/Junior/commit/bc60a07a49ded47d3f29c28b8e6d1640239f549d,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,"Factor handleGeneratePrompt, bind G key to call it https://chat.openai.com/share/28727d1e-007f-4d1e-b65a-e48466fbca91",2023-08-09T21:22:09.000+02:00,https://github.com/tisztamo/Junior/commit/ed22fc53a35ee2a65fe5c8776b5804c90e797d4b,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Rename deleteBranches to clearBranches and move files https://chat.openai.com/share/b4bbf814-c356-4c69-8c79-2b699c0f640e,2023-08-09T20:50:54.000+02:00,https://github.com/tisztamo/Junior/commit/c800a262bed743bbc91093c713f6b25a9a9b30c1,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Create a command to delete git branches https://chat.openai.com/share/b6fe91cb-2722-4f00-820b-1dd121fbea11,2023-08-09T18:10:50.000+02:00,https://github.com/tisztamo/Junior/commit/c375c615b2ed8aa6f09b5ee93eaa6704d243185f,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix TypeError issue by handling callback properly https://chat.openai.com/share/247311ea-3084-499a-9fe7-66986f8f4cc9,2023-08-09T16:01:38.000+02:00,https://github.com/tisztamo/Junior/commit/3ab8ac46583043f5592625247025f9d191ea14cc,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Rewrite system prompt in system.md to be concise https://chat.openai.com/share/e2cdc97c-ec36-452e-a6e1-646087e223f2,2023-08-09T14:07:28.000+02:00,https://github.com/tisztamo/Junior/commit/2addc5f9963ce394cf10dbd25ac27fad50cd1732,"['prompt.md', 'prompt/system.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,"Rename ConfirmationDialog, update properties, and style with Tailwind https://chat.openai.com/share/36689b19-dfb7-46fd-9e55-a9c8f81d60d3",2023-08-09T12:18:27.000+02:00,https://github.com/tisztamo/Junior/commit/8e20ea93e93c3a03b88dc0e07a8b654bb9a5a155,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Add space to checkbox and label in ConfirmationDialog https://chat.openai.com/share/987e995d-f48a-4a36-9cc5-a083d53870aa,2023-08-09T10:39:36.000+02:00,https://github.com/tisztamo/Junior/commit/674c92fd93d6c3e40292115328a1022e1de7471b,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Make the dialog theme-aware with defined colors https://chat.openai.com/share/d6b5295a-e5f2-479a-b146-3b5e23dbe6bb,2023-08-09T10:35:27.000+02:00,https://github.com/tisztamo/Junior/commit/098e0dc161c4d3d75c128629b3c980b6fa6b2864,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Enhance confirmation dialog visibility and add fade effect https://chat.openai.com/share/6a8cd576-48bd-4ec8-8a1c-8803fe963b28,2023-08-09T10:15:41.000+02:00,https://github.com/tisztamo/Junior/commit/067b5b9c809949b66068f92ad779972fd731b66e,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor resetGit.js to use async/await and updated instructions https://chat.openai.com/share/55c4ff38-c2b5-4c6d-8702-a3c096c1d1dd,2023-08-08T21:40:42.000+02:00,https://github.com/tisztamo/Junior/commit/b69f1d378694929a0fba12f72d903a813cb32d8d,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Rename and refactor SVG to PNG converter https://chat.openai.com/share/0123aceb-2a0d-4713-80c0-07d90dcc33c9,2023-08-08T21:01:37.000+02:00,https://github.com/tisztamo/Junior/commit/c614724533d3d45d7e63463bc95e13b0c1a41879,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,"Move convert-svg-to-png.cjs, create npm run command https://chat.openai.com/share/b8142ab5-00ed-427b-a4c8-86c518d970e1",2023-08-08T14:45:04.000+02:00,https://github.com/tisztamo/Junior/commit/a5311604889097e6c63cc9f5ff0e6f5601e98c52,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,"Convert SVG to PNG, make favicon transparent https://chat.openai.com/share/9d453aa1-961c-4ff4-b49b-a2e2b3d10d2f",2023-08-08T14:30:48.000+02:00,https://github.com/tisztamo/Junior/commit/6aba773f3fab4b212a195081c923d01dce5c1224,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Rename Home to Junior Docs in sidebar https://chat.openai.com/share/d8700200-3653-4dd0-8a8c-2d7a194837be,2023-08-08T12:22:01.000+02:00,https://github.com/tisztamo/Junior/commit/2a2135ee1fe5df62dcdd30e78c7b0c5eea7929e7,"['docs/_sidebar.md', 'prompt.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Generate favicon from logo and add to HTML https://chat.openai.com/share/f7c6e88e-7539-4397-aafa-1f050a32b719,2023-08-08T12:18:54.000+02:00,https://github.com/tisztamo/Junior/commit/55b43e13e7ccebe0aa8c14c3ac88abe925a1537b,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Make title a link and remove underlines https://chat.openai.com/share/573ed9e6-e2c0-4db1-8922-04aa2c659cb9,2023-08-07T22:04:51.000+02:00,https://github.com/tisztamo/Junior/commit/5d3d6b3149bfaa9796fe6f69735f27d0e1bd74bd,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix description of installedTools in docs/descriptor.md https://chat.openai.com/share/0df1cc4c-8454-457a-9cb2-d12298848036,2023-08-07T15:30:45.000+02:00,https://github.com/tisztamo/Junior/commit/e2ea4fd627f1ccba0f50694dc0d9e94254657183,['docs/descriptor.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Configure docsify with sidebar and linked files https://chat.openai.com/share/372b21a6-318a-4b41-999b-775351b6e2ac,2023-08-06T10:13:05.000+02:00,https://github.com/tisztamo/Junior/commit/7391a06d7e71da94c83dd89ab2427e07ccc3e659,"['docs/_sidebar.md', 'docs/example.md', 'prompt.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Make CommitButton look same as rollback except color https://chat.openai.com/share/e1cf4dc0-9757-4a9f-b7cb-95d91b2e4fa1,2023-08-05T13:46:18.000+02:00,https://github.com/tisztamo/Junior/commit/cbbf1282b7227fb8da759196367267e9311b8161,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Reduce vertical space between input and buttons https://chat.openai.com/share/0d3be88f-de1f-4806-8719-d4ec8c138696,2023-08-05T11:35:39.000+02:00,https://github.com/tisztamo/Junior/commit/30508a73f384bfe4bdfe970188e8d75bf8d8cccd,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Change layout for commit and rollback buttons https://chat.openai.com/share/d984b3ea-3345-4eb6-a465-aebb681d0ee0,2023-08-05T11:01:27.000+02:00,https://github.com/tisztamo/Junior/commit/0ca35d2ddef3fce3995fe2621069486abaac4412,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Change layout of commit and rollback buttons https://chat.openai.com/share/482e8e13-7b46-4979-946c-fdaf7ca62652,2023-08-05T10:46:04.000+02:00,https://github.com/tisztamo/Junior/commit/c645d6b65eccd30e5f2e2b35380374443b69e454,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor App.jsx by splitting into components https://chat.openai.com/share/683ea2ba-e7ab-4c41-93d9-009be9eea4c8,2023-08-04T21:42:30.000+02:00,https://github.com/tisztamo/Junior/commit/c1d666e85c5c4f9aa6986e6151cfcba27b8fe0f4,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Save content and execute change on paste https://chat.openai.com/share/0e73908f-8538-4f58-b597-c34bf3da9e60,2023-08-04T20:48:20.000+02:00,https://github.com/tisztamo/Junior/commit/af1dade93920abaadbb81e28e6652b7c27bc476e,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Replace text input with textarea in ExecuteButton https://chat.openai.com/share/ac7beb37-586d-4b08-bd3b-f2f2eaeb408d,2023-08-04T20:36:35.000+02:00,https://github.com/tisztamo/Junior/commit/dd86842931542190931fab2a332db371697810a7,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement clipboard reading fallback with input box https://chat.openai.com/share/002ec31f-83bd-447f-8434-23aaa7df1728,2023-08-04T15:22:30.000+02:00,https://github.com/tisztamo/Junior/commit/899100ad284e40193fbb32633382c98aa811814f,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Change emphasize colors to be visibly different https://chat.openai.com/share/cf60e5d0-8d08-46ea-bf98-6013dfa48454,2023-08-04T10:30:02.000+02:00,https://github.com/tisztamo/Junior/commit/5fe3a671a376f269eb479c251f8577b691f6bdee,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,"Add emphasize-background-color, remove xl, 2xl screens https://chat.openai.com/share/e467c893-8486-42d8-bd3e-c375df35a456",2023-08-04T10:24:55.000+02:00,https://github.com/tisztamo/Junior/commit/5b0232d4ff43c58e22f4bed6b9a4b2fe3c175a39,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Coloring select tag and inputs to be dark theme-aware https://chat.openai.com/share/42358bf9-14bc-4b69-b113-d03d2e7010f4,2023-08-04T06:25:38.000+02:00,https://github.com/tisztamo/Junior/commit/54627b027a51c5562ff722d38b1100628184b058,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Make TaskList dark theme-aware and update colors https://chat.openai.com/share/e3f26b34-9a02-4eb9-a543-579c0102c692,2023-08-04T06:18:38.000+02:00,https://github.com/tisztamo/Junior/commit/31b69c4d28d5921f924eb401bd5a420d162dc8b6,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Setup text and bg colors for dark/light theme https://chat.openai.com/share/94bbe295-03dd-4117-b86b-71391b894234,2023-08-04T06:06:47.000+02:00,https://github.com/tisztamo/Junior/commit/82f5c83011e33c16708d0c5fadcdeddd547b5127,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Redesign the navbar layout with specified design https://chat.openai.com/share/786df32d-181e-4e10-b963-5587a3b8e45e,2023-08-04T05:53:34.000+02:00,https://github.com/tisztamo/Junior/commit/d0825d93581dcfb198cc92e4f04f1e8ceefaa597,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix theme switcher to reflect changes on screen https://chat.openai.com/share/4569660b-6acf-4590-affc-ac4f80907b00,2023-08-03T16:28:42.000+02:00,https://github.com/tisztamo/Junior/commit/79c5cb879192c0a3969d5a0441e447416e9df244,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Monitor change signal and set commit message https://chat.openai.com/share/7118fd5d-c9fa-47bb-a617-620dc1ff4207,2023-08-02T21:37:40.000+02:00,https://github.com/tisztamo/Junior/commit/cfe81593e46efa860aa8ab4cc9f1b421317b07af,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement signal to save and clear change https://chat.openai.com/share/1969f31f-e3e5-48f0-bab5-0fc5099acd7e,2023-08-02T21:29:24.000+02:00,https://github.com/tisztamo/Junior/commit/3fd1dfbc8cf43ec94f582d521060f13c464a87b2,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Clear prompt and commit message after commit https://chat.openai.com/share/a652aeeb-08f3-4088-9b69-f317ee78f346,2023-08-02T21:10:23.000+02:00,https://github.com/tisztamo/Junior/commit/331f55906b9eb030eabfd1198eca256353a0e539,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor code to clear execution result after commit https://chat.openai.com/share/14f454ae-c2f2-44d0-8bff-50b0069c0609,2023-08-02T20:58:04.000+02:00,https://github.com/tisztamo/Junior/commit/022f134f2bbbb41e6572c33ef7b03e32001c8619,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor code to fetch git status after commit https://chat.openai.com/share/e59bb15f-006c-4aad-b3fa-b4b986a11e3e,2023-08-02T20:51:16.000+02:00,https://github.com/tisztamo/Junior/commit/0bc2b1aa11dc11df1adbe530f96e803e91497feb,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Factor out commit message to separate component https://chat.openai.com/share/ee1d8b9f-99df-42fe-8c11-831c76f65754,2023-08-02T15:45:08.000+02:00,https://github.com/tisztamo/Junior/commit/701444e1037e8be431f67c0eca5873e03c4ef375,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Implement the commit endpoint to commit changes https://chat.openai.com/share/2259aa25-f359-4d47-816f-b98299b2de47,2023-08-02T15:32:41.000+02:00,https://github.com/tisztamo/Junior/commit/9934017f805bd8bb69e613d95f6f60a25bd90172,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,"Implement roadmap, fix index.html, delete files and build docs https://chat.openai.com/share/d343e870-da01-498a-9264-1eed36c24616",2023-08-02T11:32:32.000+02:00,https://github.com/tisztamo/Junior/commit/14eca082ff785c2f0d5c642a0c54ffa4a5480220,"['doc/introduction.md', 'doc/roadmap.md', 'prompt.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,eplace ansi_up with custom ansiToHtml function https://chat.openai.com/share/204e06b3-3350-4eec-8091-7d36918f89cf,2023-08-02T10:11:47.000+02:00,https://github.com/tisztamo/Junior/commit/e39240ff29cfb899026ff969f72d66acd65ac138,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor GenerateButton to use html5 clipboard API https://chat.openai.com/share/d199e8cc-c8ee-470d-97fa-82b46c26c1dd,2023-08-01T14:43:57.000+02:00,https://github.com/tisztamo/Junior/commit/ab1c92320ebe445bc8100b1ce5f4237659690ac5,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor package.json as per the task description https://chat.openai.com/share/3aa5fd83-f63a-4ca9-9feb-076b415e220b,2023-07-31T15:23:34.000+02:00,https://github.com/tisztamo/Junior/commit/21f6af5d280ca5f3ab58c26d5373041d4e5e6c37,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Rewrite startVite to use Vite's JS API https://chat.openai.com/share/d5fbbdaf-10e5-460f-88b2-8f095b04277f,2023-07-31T15:12:50.000+02:00,https://github.com/tisztamo/Junior/commit/f688e988903111ed6bd989548872275a729b296d,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Add note about dogfooding in issue template https://chat.openai.com/share/983f6d5c-8016-4109-91a1-02e22f261d27,2023-07-31T10:46:36.000+02:00,https://github.com/tisztamo/Junior/commit/fd9711f46c1d5f510f5328110ad1623466b32535,"['.github/ISSUE_TEMPLATE/freely-interpreted-issue.md', 'prompt.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Rename project from 'The Junior' to 'Junior' https://chat.openai.com/share/70abea44-48b8-4310-a4ae-51f6b38acd0a,2023-07-29T13:18:42.000+02:00,https://github.com/tisztamo/Junior/commit/a5e5201dce705fc6badd7e2762854aab75a9bd23,"['README.md', 'prompt.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Improve the Contributor project's web interface documentation https://chat.openai.com/share/eadd6222-d101-4fa3-a054-fc0f2e83cc79,2023-07-29T05:38:30.000+02:00,https://github.com/tisztamo/Junior/commit/55b85b4577236e2c65c7febfd1cec075d89acbaa,"['doc/web.md', 'prompt.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Document the web interface and build documentation https://chat.openai.com/share/76b3bd8b-e7d4-43de-8152-21da6b097129,2023-07-28T22:00:05.000+02:00,https://github.com/tisztamo/Junior/commit/f8fe7af75f44fa48db560262be5c198d9d56d221,"['doc/web.md', 'prompt.md']"
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor prompt.yaml creation and create projectSpecifics.md https://chat.openai.com/share/68fe4770-ee0e-4245-ab72-4fe09b45f4e9,2023-07-27T13:22:02.000+02:00,https://github.com/tisztamo/Junior/commit/6f411731d6d2445f7c91bd2cedd481e67f5ce135,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix task update issue with new save/load prompt descriptors https://chat.openai.com/share/e5efc695-316d-4c1a-b5a1-57c01c5e85d3,2023-07-26T22:22:21.000+02:00,https://github.com/tisztamo/Junior/commit/23023fd771e49598688dd47defd446ac90dcc053,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix relative path issue in vite config https://chat.openai.com/share/52073ef4-11d7-435e-bf98-11805360a2e3,2023-07-26T22:01:59.000+02:00,https://github.com/tisztamo/Junior/commit/5ca754ef97da32b9f5e442ab2fab31ef45894b7b,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix postcss config and remove unused imports https://chat.openai.com/share/647ca18e-c368-424a-a939-284060cb5456,2023-07-26T21:53:05.000+02:00,https://github.com/tisztamo/Junior/commit/2910fcc597f5d8a113927e892129e9d98e3586d5,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Add porcelain=v1 to git status command https://chat.openai.com/share/aac9dc3d-096f-4c79-b987-7ea95a173e9e,2023-07-26T14:08:24.000+02:00,https://github.com/tisztamo/Junior/commit/75850672bf65f68d5e8873a1b4d7129cbc815074,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fetch git status after code execution and websocket update https://chat.openai.com/share/d5dc2ada-4799-4c17-b741-4c71085c15b2,2023-07-26T14:03:17.000+02:00,https://github.com/tisztamo/Junior/commit/9c554a587258abf2dff724850059bef303c34479,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Modify fetchGitStatus to write data to store https://chat.openai.com/share/854d7fc8-3cfd-44ee-ad48-a481d56ed1df,2023-07-26T13:55:29.000+02:00,https://github.com/tisztamo/Junior/commit/0fefe4de7b06904dc0b860443aa21bb253a7f0e0,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix GitStatusDisplay to handle missing status field and remove onCleanup https://chat.openai.com/share/20b9b7e3-6419-4d1e-93b3-9642b26c8aaa,2023-07-26T13:50:26.000+02:00,https://github.com/tisztamo/Junior/commit/f31f45940f48e913738b1ad743c9c5329f30af07,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,"Add styles for h2, h3 and lists in markdown.css https://chat.openai.com/share/f99ef1d3-4120-4db0-b67d-6c9c7564bfb5",2023-07-26T11:42:33.000+02:00,https://github.com/tisztamo/Junior/commit/0fab8544e7e84b2693ff019c4ea51852642820e3,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix CSS nesting issue in postcss config https://chat.openai.com/share/735202da-f324-4c56-97ee-db780fe9f107,2023-07-25T11:58:06.000+02:00,https://github.com/tisztamo/Junior/commit/d11cbb4cf70ced494468360bd9ca909d2a263da0,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Refactor code to handle OPENAI_API_KEY https://chat.openai.com/share/9d54d37b-5651-4e04-905a-47fcc93c069b,2023-07-24T15:13:26.000+02:00,https://github.com/tisztamo/Junior/commit/a2c6540945da0a1a4e2c1c14f1014b9b7ea4ecde,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Hide details tag when prompt is empty https://chat.openai.com/share/85301a75-b68d-4ead-a935-898143d57e9a,2023-07-24T14:07:38.000+02:00,https://github.com/tisztamo/Junior/commit/f65a570172803eb2be8702881bd2920a2616c96a,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Hide terminal div when execution result is empty https://chat.openai.com/share/4b7d7adf-0f09-49e0-b109-246c4ac35ce3,2023-07-24T13:02:37.000+02:00,https://github.com/tisztamo/Junior/commit/807be028f83153eed35bdcc0753f5f7afd5b1de0,['prompt.md']
20231012_230826_commit_sharings.json,tisztamo/Junior,Fix execute API to return command output https://chat.openai.com/share/46d6c19e-4983-44a8-997b-03d7e4f37744,2023-07-24T12:08:47.000+02:00,https://github.com/tisztamo/Junior/commit/755f052769b750d16ca9856502e963a1095b6921,['prompt.md']
